title,company,location,salary_min,salary_max,contract_time,description,url,avg_salary,is_senior,is_junior,location_code,predicted_salary
data analyst,Home Depot,"Atlanta, Fulton County",65491.58,65491.58,full_time,"With a career at The Home Depot, you can be yourself and also be part of something bigger. Position ",https://www.adzuna.com/details/5057097179?utm_medium=api&utm_source=35e20e56,65491.58,0,0,51,92935.73641695153
data analyst,Corteva Agriscience,"Champaign, Champaign County",121590.27,121590.27,,"Corteva Agriscience LLC seeks a full-time Data Analyst based in Champaign, IL. This position is resp",https://www.adzuna.com/details/5117723332?utm_medium=api&utm_source=35e20e56,121590.27,0,0,201,119224.92605238088
data analyst,Chicago Housing Authority,"Chicago, Cook County",85000.0,95000.0,full_time,"Description The Data Analyst, is responsible for processing data into comprehensive reports, aiming ",https://www.adzuna.com/details/5134967664?utm_medium=api&utm_source=35e20e56,90000.0,0,0,224,90204.28964322904
data analyst,Barton Associates,"West Peabody, Essex County",79238.7,79238.7,full_time,"THIS IS AN IN-OFFICE ROLE BASED IN PEABODY, MASSACHUSETTS Barton Associates is seeking a Data Analys",https://www.adzuna.com/details/5102555977?utm_medium=api&utm_source=35e20e56,79238.7,0,0,1287,77132.59728547622
data analyst,Bold Orange,"Minneapolis, Hennepin County",75000.0,95000.0,,About Bold Orange: Bold Orange is a customer experience company. We believe authentic human connecti,https://www.adzuna.com/details/5099950187?utm_medium=api&utm_source=35e20e56,85000.0,0,0,763,97803.20326527143
data analyst,Oral Surgery Partners,"Clarkson Valley, Saint Louis County",107285.23,107285.23,,"Job Details OSP - Admin Building 6 - Chesterfield, MO Description This role is critical in supportin",https://www.adzuna.com/details/5133104613?utm_medium=api&utm_source=35e20e56,107285.23,0,0,234,63389.128971428574
data analyst,Krueger Vocational Consulting,"Brookfield, Waukesha County",79164.45,79164.45,,"Job Description Job Description As a Data Analyst, you will collaborate closely with our business st",https://www.adzuna.com/details/5121734258?utm_medium=api&utm_source=35e20e56,79164.45,0,0,142,78037.40450000006
data analyst,Insight Global,"Hoboken, Hudson County",56140.12,56140.12,,Job Description Insight Global is seeking two skilled Data Analysts to join the Media Insights team.,https://www.adzuna.com/details/5116058277?utm_medium=api&utm_source=35e20e56,56140.12,0,0,533,61530.021545000076
data analyst,McGarrah Jessee,US,71791.3,71791.3,,McJ is looking for a highly motivated and detail-oriented Data Analyst with experience in dashboardi,https://www.adzuna.com/details/5138554185?utm_medium=api&utm_source=35e20e56,71791.3,0,0,1216,90279.70809100404
data analyst,Kwik Trip Inc,"La Crosse, La Crosse County",41702.29,41702.29,,Already a Kwik Trip Coworker? Follow this link to apply: myapps.kwiktrip.com Location: Department 67,https://www.adzuna.com/details/5102712426?utm_medium=api&utm_source=35e20e56,41702.29,0,0,604,61336.28928214984
data analyst,Market Scan Information Systems,US,41990.0,52030.0,full_time,About the Role: Grade Level (for internal use): 07 About the Role: The Team: The Retail Data Team tu,https://www.adzuna.com/details/5092232405?utm_medium=api&utm_source=35e20e56,47010.0,0,0,1216,90279.70809100404
data analyst,Home Depot,"Atlanta, Fulton County",69827.48,69827.48,,Position Purpose: A Data Analyst Supply Chain leverages technical abilities to synthesize complex an,https://www.adzuna.com/details/5052529944?utm_medium=api&utm_source=35e20e56,69827.48,0,0,51,92935.73641695153
data analyst,Infosys,"Phoenix, Maricopa County",83490.41,83490.41,,Infosys is seeking a Data Analyst with machine learning and Python experience. You will work on prod,https://www.adzuna.com/details/5132267142?utm_medium=api&utm_source=35e20e56,83490.41,0,0,918,95025.45567087896
data analyst,Nike,"West Slope, Washington County",109138.84,109138.84,,"Data Analyst - NIKE RETAIL SERVICES INC. - Beaverton, OR. Work with a team of expert analytics manag",https://www.adzuna.com/details/5034677042?utm_medium=api&utm_source=35e20e56,109138.84,0,0,1291,110918.02782285711
data analyst,Robert Half,"Jacksonville, Duval County",65101.82,65101.82,,"Description We are seeking a Data Analyst to join our team and play a critical role in analyzing, in",https://www.adzuna.com/details/5123968505?utm_medium=api&utm_source=35e20e56,65101.82,0,0,572,84728.44356563954
data analyst,Berkley,"Stamford, Fairfield County",67855.74,67855.74,full_time,"From middle market to Fortune 500 companies, Berkley Custom’s team is committed to providing excelle",https://www.adzuna.com/details/5128514846?utm_medium=api&utm_source=35e20e56,67855.74,0,0,1142,110834.10161166657
data analyst,Oak Orchard Community Health Center,"Brockport, Monroe County",49920.0,58240.0,full_time,"Full-time Description Do you want to be part of a leading, patient-centered organization where profe",https://www.adzuna.com/details/5038888915?utm_medium=api&utm_source=35e20e56,54080.0,0,0,139,65424.69410833324
data analyst,Meta,"Grand Central, Manhattan",77958.6,77958.6,,Summary: The Social Measurement team is a growing team with high-visibility within the Communication,https://www.adzuna.com/details/5101240803?utm_medium=api&utm_source=35e20e56,77958.6,0,0,462,95474.27622250908
data analyst,Meta,"Washington, D.C., US",81393.97,81393.97,,Summary: The Social Measurement team is a growing team with high-visibility within the Communication,https://www.adzuna.com/details/5101340568?utm_medium=api&utm_source=35e20e56,81393.97,0,0,1261,74720.7993522481
data analyst,Robert Half,"Leetsdale, Allegheny County",52242.18,52242.18,,Description We are offering a contract to hire employment opportunity for a Data Analyst in Leetsdal,https://www.adzuna.com/details/5121666173?utm_medium=api&utm_source=35e20e56,52242.18,0,0,646,64023.08122428568
data analyst,The Cadmus Group,"Arlington, Arlington County",100992.77,100992.77,,What You’ll Be Doing We are looking for Data Analysts to join our team. Position will be Hybrid with,https://www.adzuna.com/details/5135332511?utm_medium=api&utm_source=35e20e56,100992.77,0,0,43,99778.76684002657
data analyst,Oak Orchard Community Health Center,"Brockport, Monroe County",68712.06,68712.06,,"Job Description Job Description Description: Do you want to be part of a leading, patient-centered o",https://www.adzuna.com/details/5135741391?utm_medium=api&utm_source=35e20e56,68712.06,0,0,139,65424.69410833324
data analyst,Quest Global,"Austin, Lonoke County",90000.0,100000.0,,"Job Description Job Description Hi, Greeting from Quest Global. We have a requirement from one of ou",https://www.adzuna.com/details/5094339171?utm_medium=api&utm_source=35e20e56,95000.0,0,0,60,101519.15216999994
data analyst,"Utilities Service, LLC","Willow Grove, Montgomery County",87131.98,87131.98,,"Description Asplundh Tree Expert, LLC (Asplundh) is seeking a skilled and motivated Data Analyst to ",https://www.adzuna.com/details/5098990776?utm_medium=api&utm_source=35e20e56,87131.98,0,0,1322,91332.01895833347
data analyst,Guidehouse,"Redstone Arsenal, Madison County",73166.84,73166.84,,Job Family : Data Science (DAN) Travel Required : None Clearance Required : Active Top Secret (TS) W,https://www.adzuna.com/details/5060613969?utm_medium=api&utm_source=35e20e56,73166.84,0,0,984,67259.12278087302
data analyst,BA Candidate Gateway,"Baldwin Park, Los Angeles County",54995.0,65000.0,full_time,Position : Data Analyst Department : Admin Reports To : Production Manager/Site Leader (TBD) Salary ,https://www.adzuna.com/details/5099964046?utm_medium=api&utm_source=35e20e56,59997.5,0,0,72,65558.22799999999
data analyst,NTT DATA North America,"Strathmoor Manor, Jefferson County",95070.66,95070.66,,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us",https://www.adzuna.com/details/5124421437?utm_medium=api&utm_source=35e20e56,95070.66,0,0,1156,106016.41164049786
data analyst,Cadmus,"Fort Myer, Arlington County",101500.08,101500.08,,Overview What You'll Be Doing We are looking for Data Analysts to join our team. Position will be Hy,https://www.adzuna.com/details/5087194987?utm_medium=api&utm_source=35e20e56,101500.08,0,0,414,99073.54756424601
data analyst,Tribal Tech,"Trade, Alexandria City",51226.65,51226.65,full_time,"Job Details Corporate Head Quarters - Alexandria, VA Optional Work from Home Full Time Description T",https://www.adzuna.com/details/5054077428?utm_medium=api&utm_source=35e20e56,51226.65,0,0,1201,65514.53280380957
data analyst,Reserv,"Atlanta, Fulton County",102208.78,102208.78,,Description About Reserv Reserv is an insurtech creating and incubating cutting-edge AI and automati,https://www.adzuna.com/details/5059907610?utm_medium=api&utm_source=35e20e56,102208.78,0,0,51,92935.73641695153
data analyst,CrossFire Group,"Detroit, Wayne County",82748.86,82748.86,,Job Description Job Description Job Description: We are seeking a highly skilled and motivated Data ,https://www.adzuna.com/details/5121713455?utm_medium=api&utm_source=35e20e56,82748.86,0,0,307,114253.81660393665
data analyst,Crisis Prevention Institute,"Butler, Waukesha County",86000.0,101000.0,full_time,Our Story: Crisis Prevention Institute Inc. (CPI) is the worldwide leader in evidence-based de-escal,https://www.adzuna.com/details/5069990546?utm_medium=api&utm_source=35e20e56,93500.0,0,0,159,88412.83541499996
data analyst,Napakiak Ventures,"Northdale, Hillsborough County",85280.0,162240.0,part_time,"Napakiak Ventures LLC, a Joint Venture of Napakiak Environmental & Construction LLC (NEC) and Advanc",https://www.adzuna.com/details/5109496061?utm_medium=api&utm_source=35e20e56,123760.0,0,0,847,66209.53820000002
data analyst,Universal Insurance,"Pinecraft, Sarasota County",34234.02,34234.02,full_time,General Description: The Data Analyst position is responsible for working within the Information Tec,https://www.adzuna.com/details/5117425518?utm_medium=api&utm_source=35e20e56,34234.02,0,0,924,46325.87977333335
data analyst,"Ready Pac Produce, Inc","Baldwin Park, Los Angeles County",50179.71,50179.71,,Job Description Job Description Position : Data Analyst Department : Admin Reports To : Production M,https://www.adzuna.com/details/5095590402?utm_medium=api&utm_source=35e20e56,50179.71,0,0,72,65558.22799999999
data analyst,Americold Logistics LLC,"Atlanta, Fulton County",103101.72,103101.72,,". Position requires a minimum of a masters degree in business analytics, computer science, mathemati",https://www.adzuna.com/details/5061286667?utm_medium=api&utm_source=35e20e56,103101.72,0,0,51,92935.73641695153
data analyst,Formula 1 Las Vegas Grand Prix,"Paradise, Clark County",73611.77,73611.77,,The Formula 1 Heineken Las Vegas Grand Prix has rapidly become a world-class event in its first two ,https://www.adzuna.com/details/5070026368?utm_medium=api&utm_source=35e20e56,73611.77,0,0,895,81588.39466642853
data analyst,Insight Global,"Alameda Pt, Alameda County",66875.25,66875.25,,Job Description Insight Global is seeking a highly skilled Data Analyst with expertise in advanced E,https://www.adzuna.com/details/5106622973?utm_medium=api&utm_source=35e20e56,66875.25,0,0,10,64285.883516666676
data analyst,Triple S Management Corporation and Subsidiaries,US,122787.47,122787.47,,"Data Analyst Guaynabo, PR ABOUT US At Triple S, we are committed to provide meaningful job experienc",https://www.adzuna.com/details/4880384355?utm_medium=api&utm_source=35e20e56,122787.47,0,0,1216,90279.70809100404
data analyst,APTIM,"Baton Rouge, East Baton Rouge Parish",73690.64,73690.64,,"Job Overview Aptim seeking a highly experienced Data Analyst with expertise in SQL Server, Power BI,",https://www.adzuna.com/details/5106087407?utm_medium=api&utm_source=35e20e56,73690.64,0,0,83,86276.01500304331
data analyst,Michigan Orthopaedic Surgeons Pllc,"Lathrup Village, Oakland County",78195.53,78195.53,,Job Description We are seeking a highly skilled and experienced Data Analyst to join our dynamic tea,https://www.adzuna.com/details/5128444147?utm_medium=api&utm_source=35e20e56,78195.53,0,0,637,65369.435528915514
data analyst,Aurora East District 131,US,77879.98,77879.98,full_time,Position Type: Department Staff/Tier IIB/ Analyst Date Posted: 4/10/2024 Location: To be determined ,https://www.adzuna.com/details/4977979603?utm_medium=api&utm_source=35e20e56,77879.98,0,0,1216,90279.70809100404
data analyst,"Integration Innovation, Inc.","Madison, Madison County",64639.07,64639.07,full_time,i3 is pursuing the Missile Defense Agency Information Management and Software Services (AIMSS) compe,https://www.adzuna.com/details/4832534953?utm_medium=api&utm_source=35e20e56,64639.07,0,0,693,82617.37917295148
data analyst,World Insurance Associates.,"Iselin, Middlesex County",101644.41,101644.41,full_time,Summary World Insurance Associates is a unique insurance organization offering top products and serv,https://www.adzuna.com/details/5052501919?utm_medium=api&utm_source=35e20e56,101644.41,0,0,568,90967.91028681076
data analyst,Berkshire Hathaway GUARD Insurance Company,"City of Wilkes Barre, Luzerne County",55084.0,55084.0,full_time,Good things are happening at Berkshire Hathaway GUARD Insurance Companies. We provide Property & Cas,https://www.adzuna.com/details/5110152773?utm_medium=api&utm_source=35e20e56,55084.0,0,0,233,60304.2013797619
data analyst,Cast & Crew,"Burbank, Los Angeles County",80000.0,110000.0,full_time,"About Us At Cast & Crew, we’ve empowered creativity and supported the global entertainment industry ",https://www.adzuna.com/details/5132052605?utm_medium=api&utm_source=35e20e56,95000.0,0,0,155,96770.42521904761
data analyst,Eight Sleep,US,60149.77,60149.77,full_time,About Eight Sleep Eight Sleep is the world’s first sleep fitness company. Our mission is to fuel hum,https://www.adzuna.com/details/5120727614?utm_medium=api&utm_source=35e20e56,60149.77,0,0,1216,90279.70809100404
data analyst,iSpot.tv,"Bellevue, King County",88502.59,88502.59,,Job Description Job Description iSpot.tv competes for the best talent. Our compensation packages con,https://www.adzuna.com/details/5103965921?utm_medium=api&utm_source=35e20e56,88502.59,0,0,90,95968.83141633509
